,averageRating,datePublished,genre,name,ratingCount,releasedCountry
5226,5.2,1980.0,a,Tilt,273.0,USA
5227,6.5,2018.0,Comedy,Monsieur Je-Sais-Tout,246.0,France
5228,6.5,2018.0,Drama,Monsieur Je-Sais-Tout,246.0,France
5229,6.6,2010.0,Animation,Iron Man,868.0,2010– 
5230,6.6,2010.0,Action,Iron Man,868.0,2010– 
5231,6.6,2010.0,Sci-Fi,Iron Man,868.0,2010– 
5232,7.7,1992.0,Drama,Un coeur en hiver,7989.0,USA
5233,7.7,1992.0,Romance,Un coeur en hiver,7989.0,USA
5234,6.9,1990.0,Action,Quigley Down Under,17275.0,USA
5235,6.9,1990.0,Adventure,Quigley Down Under,17275.0,USA
5236,6.9,1990.0,Drama,Quigley Down Under,17275.0,USA
5237,6.9,1990.0,Romance,Quigley Down Under,17275.0,USA
5238,6.9,1990.0,Western,Quigley Down Under,17275.0,USA
5239,4.1,1986.0,Action,Underworld,758.0,USA
5240,4.1,1986.0,Horror,Underworld,758.0,USA
5241,4.1,1986.0,Sci-Fi,Underworld,758.0,USA
5242,4.1,1986.0,Thriller,Underworld,758.0,USA
5243,6.4,1998.0,Comedy,Pecker,12494.0,Canada
5244,6.4,1998.0,Drama,Pecker,12494.0,Canada
5245,4.1,2018.0,Action,Feral,1178.0,USA
5246,4.1,2018.0,Drama,Feral,1178.0,USA
5247,4.1,2018.0,Horror,Feral,1178.0,USA
5248,4.1,2018.0,Thriller,Feral,1178.0,USA
5249,6.0,1986.0,Comedy,Critters,27255.0,USA
5250,6.0,1986.0,Horror,Critters,27255.0,USA
5251,6.0,1986.0,Sci-Fi,Critters,27255.0,USA
5252,7.0,2007.0,Comedy,Waitress,40972.0,USA
5253,7.0,2007.0,Drama,Waitress,40972.0,USA
5254,7.0,2007.0,Romance,Waitress,40972.0,USA
5255,8.1,1969.0,Comedy,Ma nuit chez Maud,8492.0,USA
5256,8.1,1969.0,Drama,Ma nuit chez Maud,8492.0,USA
5257,8.1,1969.0,Romance,Ma nuit chez Maud,8492.0,USA
5258,6.1,2017.0,H,Chameleon Shadow,118.0,USA
5259,6.1,2017.0,o,Chameleon Shadow,118.0,USA
5260,6.1,2017.0,r,Chameleon Shadow,118.0,USA
5261,6.1,2017.0,r,Chameleon Shadow,118.0,USA
5262,6.1,2017.0,o,Chameleon Shadow,118.0,USA
5263,6.1,2017.0,r,Chameleon Shadow,118.0,USA
5264,5.8,1983.0,H,Superstition,1993.0,USA
5265,5.8,1983.0,o,Superstition,1993.0,USA
5266,5.8,1983.0,r,Superstition,1993.0,USA
5267,5.8,1983.0,r,Superstition,1993.0,USA
5268,5.8,1983.0,o,Superstition,1993.0,USA
5269,5.8,1983.0,r,Superstition,1993.0,USA
5270,7.2,2000.0,Drama,Ôdishon,63280.0,Japan
5271,7.2,2000.0,Horror,Ôdishon,63280.0,Japan
5272,7.2,2000.0,Mystery,Ôdishon,63280.0,Japan
5273,4.0,2017.0,H,Badder Ben: The Final Chapter,212.0,USA
5274,4.0,2017.0,o,Badder Ben: The Final Chapter,212.0,USA
5275,4.0,2017.0,r,Badder Ben: The Final Chapter,212.0,USA
5276,4.0,2017.0,r,Badder Ben: The Final Chapter,212.0,USA
5277,4.0,2017.0,o,Badder Ben: The Final Chapter,212.0,USA
5278,4.0,2017.0,r,Badder Ben: The Final Chapter,212.0,USA
5279,7.4,1977.0,Comedy,Hausu,15469.0,USA
5280,7.4,1977.0,Horror,Hausu,15469.0,USA
5281,8.1,1983.0,Animation,G.I. Joe: A Real American Hero,1334.0,1983
5282,8.1,1983.0,Action,G.I. Joe: A Real American Hero,1334.0,1983
5283,8.1,1983.0,Sci-Fi,G.I. Joe: A Real American Hero,1334.0,1983
5284,6.5,2018.0,Comedy,Set It Up,24709.0,USA
5285,6.5,2018.0,Romance,Set It Up,24709.0,USA
5286,7.4,1961.0,Drama,The Misfits,15094.0,USA
5287,7.4,1961.0,Romance,The Misfits,15094.0,USA
5288,7.4,1961.0,Western,The Misfits,15094.0,USA
5289,6.1,2018.0,Comedy,Like Father,12665.0,USA
5290,6.1,2018.0,Drama,Like Father,12665.0,USA
5291,7.3,1985.0,W,Pale Rider,45939.0,USA
5292,7.3,1985.0,e,Pale Rider,45939.0,USA
5293,7.3,1985.0,s,Pale Rider,45939.0,USA
5294,7.3,1985.0,t,Pale Rider,45939.0,USA
5295,7.3,1985.0,e,Pale Rider,45939.0,USA
5296,7.3,1985.0,r,Pale Rider,45939.0,USA
5297,7.3,1985.0,n,Pale Rider,45939.0,USA
5298,6.9,2018.0,Action,Hong hai xing dong,3383.0,USA
5299,6.9,2018.0,Drama,Hong hai xing dong,3383.0,USA
5300,6.9,2018.0,Thriller,Hong hai xing dong,3383.0,USA
5301,6.9,2018.0,War,Hong hai xing dong,3383.0,USA
5302,6.8,2009.0,Adventure,The Imaginarium of Doctor Parnassus,136302.0,USA
5303,6.8,2009.0,Comedy,The Imaginarium of Doctor Parnassus,136302.0,USA
5304,6.8,2009.0,Fantasy,The Imaginarium of Doctor Parnassus,136302.0,USA
5305,6.8,2009.0,Mystery,The Imaginarium of Doctor Parnassus,136302.0,USA
5306,6.1,2018.0,H,Sleep No More,1128.0,USA
5307,6.1,2018.0,o,Sleep No More,1128.0,USA
5308,6.1,2018.0,r,Sleep No More,1128.0,USA
5309,6.1,2018.0,r,Sleep No More,1128.0,USA
5310,6.1,2018.0,o,Sleep No More,1128.0,USA
5311,6.1,2018.0,r,Sleep No More,1128.0,USA
5312,7.3,2008.0,Crime,The Bank Job,163343.0,USA
5313,7.3,2008.0,Drama,The Bank Job,163343.0,USA
5314,7.3,2008.0,Romance,The Bank Job,163343.0,USA
5315,7.3,2008.0,Thriller,The Bank Job,163343.0,USA
5316,5.5,1986.0,Drama,Deadly Friend,5883.0,USA
5317,5.5,1986.0,Horror,Deadly Friend,5883.0,USA
5318,5.5,1986.0,Sci-Fi,Deadly Friend,5883.0,USA
5319,5.5,1986.0,Thriller,Deadly Friend,5883.0,USA
5320,7.2,2002.0,Crime,L.I.E.,9088.0,UK
5321,7.2,2002.0,Drama,L.I.E.,9088.0,UK
5322,6.4,2001.0,Comedy,Kate & Leopold,72322.0,USA
5323,6.4,2001.0,Fantasy,Kate & Leopold,72322.0,USA
5324,6.4,2001.0,Romance,Kate & Leopold,72322.0,USA
5325,8.1,2001.0,Drama,Donnie Darko,678499.0,USA
5326,8.1,2001.0,Sci-Fi,Donnie Darko,678499.0,USA
5327,8.1,2001.0,Thriller,Donnie Darko,678499.0,USA
5328,7.1,2016.0,D,Les ogres,554.0,France
5329,7.1,2016.0,r,Les ogres,554.0,France
5330,7.1,2016.0,a,Les ogres,554.0,France
5331,7.1,2016.0,m,Les ogres,554.0,France
5332,7.1,2016.0,a,Les ogres,554.0,France
5333,7.0,2004.0,Documentary,Hotel Torgo,258.0,Canada
5334,7.0,2004.0,Drama,Hotel Torgo,258.0,Canada
5335,7.0,2004.0,Short,Hotel Torgo,258.0,Canada
5336,6.2,1975.0,Action,White Line Fever,1123.0,USA
5337,6.2,1975.0,Crime,White Line Fever,1123.0,USA
5338,6.2,1975.0,Drama,White Line Fever,1123.0,USA
5339,6.2,1975.0,Romance,White Line Fever,1123.0,USA
5340,7.5,1999.0,Action,Ghost Dog: The Way of the Samurai,77859.0,USA
5341,7.5,1999.0,Crime,Ghost Dog: The Way of the Samurai,77859.0,USA
5342,7.5,1999.0,Drama,Ghost Dog: The Way of the Samurai,77859.0,USA
5343,7.5,1999.0,Thriller,Ghost Dog: The Way of the Samurai,77859.0,USA
5344,7.3,1973.0,Animation,Super Friends,1627.0,1973–2011
5345,7.3,1973.0,Action,Super Friends,1627.0,1973–2011
5346,7.3,1973.0,Adventure,Super Friends,1627.0,1973–2011
5347,7.3,1973.0,Sci-Fi,Super Friends,1627.0,1973–2011
5348,6.0,2017.0,Crime,Savageland,771.0,USA
5349,6.0,2017.0,Horror,Savageland,771.0,USA
5350,6.0,2017.0,Thriller,Savageland,771.0,USA
5351,8.2,1927.0,Action,The General,68459.0,France
5352,8.2,1927.0,Adventure,The General,68459.0,France
5353,8.2,1927.0,Comedy,The General,68459.0,France
5354,8.2,1927.0,Drama,The General,68459.0,France
5355,8.2,1927.0,War,The General,68459.0,France
5356,8.2,1927.0,Western,The General,68459.0,France
5357,5.0,2018.0,Comedy,Amoureux de ma femme,328.0,France
5358,5.0,2018.0,Drama,Amoureux de ma femme,328.0,France
5359,5.0,2018.0,Romance,Amoureux de ma femme,328.0,France
5360,6.5,1955.0,Comedy,There's No Business Like Show Business,4828.0,Uruguay
5361,6.5,1955.0,Drama,There's No Business Like Show Business,4828.0,Uruguay
5362,6.5,1955.0,Musical,There's No Business Like Show Business,4828.0,Uruguay
5363,6.5,1955.0,Romance,There's No Business Like Show Business,4828.0,Uruguay
5364,7.8,1989.0,Adventure,Back to the Future Part II,406312.0,USA
5365,7.8,1989.0,Comedy,Back to the Future Part II,406312.0,USA
5366,7.8,1989.0,Sci-Fi,Back to the Future Part II,406312.0,USA
5367,4.7,2000.0,Comedy,Picking Up the Pieces,3280.0,France
5368,4.7,2000.0,Fantasy,Picking Up the Pieces,3280.0,France
5369,5.8,2017.0,Horror,Jigsaw,51594.0,USA
5370,5.8,2017.0,Mystery,Jigsaw,51594.0,USA
5371,5.8,2017.0,Thriller,Jigsaw,51594.0,USA
5372,5.7,2018.0,Action,Moving Parts,383.0,USA
5373,5.7,2018.0,Crime,Moving Parts,383.0,USA
5374,5.7,2018.0,Drama,Moving Parts,383.0,USA
5375,5.7,2018.0,Mystery,Moving Parts,383.0,USA
5376,5.7,2018.0,Thriller,Moving Parts,383.0,USA
5377,6.6,2011.0,Action,Pirates of the Caribbean: On Stranger Tides,433237.0,USA
5378,6.6,2011.0,Adventure,Pirates of the Caribbean: On Stranger Tides,433237.0,USA
5379,6.6,2011.0,Fantasy,Pirates of the Caribbean: On Stranger Tides,433237.0,USA
5380,7.1,2002.0,Comedy,About a Boy,156592.0,USA
5381,7.1,2002.0,Drama,About a Boy,156592.0,USA
5382,7.1,2002.0,Romance,About a Boy,156592.0,USA
5383,7.2,2003.0,Comedy,Chicago,195694.0,USA
5384,7.2,2003.0,Crime,Chicago,195694.0,USA
5385,7.2,2003.0,Musical,Chicago,195694.0,USA
5386,5.4,1990.0,C,Sibling Rivalry,2214.0,USA
5387,5.4,1990.0,o,Sibling Rivalry,2214.0,USA
5388,5.4,1990.0,m,Sibling Rivalry,2214.0,USA
5389,5.4,1990.0,e,Sibling Rivalry,2214.0,USA
5390,5.4,1990.0,d,Sibling Rivalry,2214.0,USA
5391,5.4,1990.0,y,Sibling Rivalry,2214.0,USA
5392,6.0,1931.0,Drama,Cimarron,4557.0,USA
5393,6.0,1931.0,Western,Cimarron,4557.0,USA
5394,6.5,2010.0,D,Extraordinary Measures,15429.0,USA
5395,6.5,2010.0,r,Extraordinary Measures,15429.0,USA
5396,6.5,2010.0,a,Extraordinary Measures,15429.0,USA
5397,6.5,2010.0,m,Extraordinary Measures,15429.0,USA
5398,6.5,2010.0,a,Extraordinary Measures,15429.0,USA
5399,8.6,2017.0,M,Disney's Newsies the Broadway Musical,1292.0,USA
5400,8.6,2017.0,u,Disney's Newsies the Broadway Musical,1292.0,USA
5401,8.6,2017.0,s,Disney's Newsies the Broadway Musical,1292.0,USA
5402,8.6,2017.0,i,Disney's Newsies the Broadway Musical,1292.0,USA
5403,8.6,2017.0,c,Disney's Newsies the Broadway Musical,1292.0,USA
5404,8.6,2017.0,a,Disney's Newsies the Broadway Musical,1292.0,USA
5405,8.6,2017.0,l,Disney's Newsies the Broadway Musical,1292.0,USA
5406,6.8,2004.0,Short,Juste un peu de réconfort...,561.0,USA
5407,6.8,2004.0,Drama,Juste un peu de réconfort...,561.0,USA
5408,6.8,2004.0,Romance,Juste un peu de réconfort...,561.0,USA
5409,7.4,2018.0,D,The Minds of Men,38.0,USA
5410,7.4,2018.0,o,The Minds of Men,38.0,USA
5411,7.4,2018.0,c,The Minds of Men,38.0,USA
5412,7.4,2018.0,u,The Minds of Men,38.0,USA
5413,7.4,2018.0,m,The Minds of Men,38.0,USA
5414,7.4,2018.0,e,The Minds of Men,38.0,USA
5415,7.4,2018.0,n,The Minds of Men,38.0,USA
5416,7.4,2018.0,t,The Minds of Men,38.0,USA
5417,7.4,2018.0,a,The Minds of Men,38.0,USA
5418,7.4,2018.0,r,The Minds of Men,38.0,USA
5419,7.4,2018.0,y,The Minds of Men,38.0,USA
5420,6.8,1995.0,Comedy,To Die For,38809.0,USA
5421,6.8,1995.0,Crime,To Die For,38809.0,USA
5422,6.8,1995.0,Drama,To Die For,38809.0,USA
5423,6.5,2014.0,Comedy,Blended,102770.0,USA
5424,6.5,2014.0,Romance,Blended,102770.0,USA
5425,7.5,1984.0,Action,Miami Vice,19780.0,1984–1990
5426,7.5,1984.0,Crime,Miami Vice,19780.0,1984–1990
5427,7.5,1984.0,Drama,Miami Vice,19780.0,1984–1990
5428,7.5,1984.0,Mystery,Miami Vice,19780.0,1984–1990
5429,7.5,1984.0,Thriller,Miami Vice,19780.0,1984–1990
5430,7.7,2004.0,Drama,The Machinist,321204.0,USA
5431,7.7,2004.0,Thriller,The Machinist,321204.0,USA
5432,8.1,1963.0,D,8½,96409.0,USA
5433,8.1,1963.0,r,8½,96409.0,USA
5434,8.1,1963.0,a,8½,96409.0,USA
5435,8.1,1963.0,m,8½,96409.0,USA
5436,8.1,1963.0,a,8½,96409.0,USA
5437,5.6,1973.0,H,The Satanic Rites of Dracula,4444.0,USA
5438,5.6,1973.0,o,The Satanic Rites of Dracula,4444.0,USA
5439,5.6,1973.0,r,The Satanic Rites of Dracula,4444.0,USA
5440,5.6,1973.0,r,The Satanic Rites of Dracula,4444.0,USA
5441,5.6,1973.0,o,The Satanic Rites of Dracula,4444.0,USA
5442,5.6,1973.0,r,The Satanic Rites of Dracula,4444.0,USA
5443,5.0,1984.0,Action,I guerrieri dell'anno 2072,790.0,Italy
5444,5.0,1984.0,Sci-Fi,I guerrieri dell'anno 2072,790.0,Italy
5445,5.0,1984.0,Thriller,I guerrieri dell'anno 2072,790.0,Italy
5446,5.7,1980.0,Horror,Apocalypse domani,2565.0,USA
5447,5.7,1980.0,Sci-Fi,Apocalypse domani,2565.0,USA
5448,5.7,1980.0,Thriller,Apocalypse domani,2565.0,USA
5449,6.0,2014.0,Drama,Starry Eyes,15194.0,USA
5450,6.0,2014.0,Fantasy,Starry Eyes,15194.0,USA
5451,6.0,2014.0,Horror,Starry Eyes,15194.0,USA
5452,6.6,1975.0,Horror,The Reincarnation of Peter Proud,1324.0,UK
5453,6.6,1975.0,Mystery,The Reincarnation of Peter Proud,1324.0,UK
5454,7.8,1992.0,Crime,Glengarry Glen Ross,86640.0,USA
5455,7.8,1992.0,Drama,Glengarry Glen Ross,86640.0,USA
5456,7.8,1992.0,Mystery,Glengarry Glen Ross,86640.0,USA
5457,7.7,2014.0,Comedy,Birdman or (The Unexpected Virtue of Ignorance),495259.0,USA
5458,7.7,2014.0,Drama,Birdman or (The Unexpected Virtue of Ignorance),495259.0,USA
5459,5.4,1974.0,Mystery,Doomwatch,660.0,USA
5460,5.4,1974.0,Sci-Fi,Doomwatch,660.0,USA
5461,5.4,1974.0,Thriller,Doomwatch,660.0,USA
5462,7.0,2016.0,Short,Ragamuffin,33.0,USA
5463,7.0,2016.0,Drama,Ragamuffin,33.0,USA
5464,6.4,2012.0,D,Little Red Wagon,489.0,USA
5465,6.4,2012.0,r,Little Red Wagon,489.0,USA
5466,6.4,2012.0,a,Little Red Wagon,489.0,USA
5467,6.4,2012.0,m,Little Red Wagon,489.0,USA
5468,6.4,2012.0,a,Little Red Wagon,489.0,USA
5469,7.0,1966.0,Drama,Paris brûle-t-il?,3300.0,France
5470,7.0,1966.0,History,Paris brûle-t-il?,3300.0,France
5471,7.0,1966.0,War,Paris brûle-t-il?,3300.0,France
5472,7.5,2010.0,Documentary,Restrepo,19929.0,USA
5473,7.5,2010.0,War,Restrepo,19929.0,USA
5474,6.9,2018.0,Short,Team Darryl,565.0,USA
5475,6.9,2018.0,Comedy,Team Darryl,565.0,USA
5476,6.9,2018.0,Sci-Fi,Team Darryl,565.0,USA
5477,7.4,2017.0,Adventure,The Shape of Water,260763.0,USA
5478,7.4,2017.0,Drama,The Shape of Water,260763.0,USA
5479,7.4,2017.0,Fantasy,The Shape of Water,260763.0,USA
5480,7.4,2017.0,Romance,The Shape of Water,260763.0,USA
5481,7.4,2017.0,Thriller,The Shape of Water,260763.0,USA
5482,6.5,2018.0,Fantasy,The Endless,13287.0,USA
5483,6.5,2018.0,Horror,The Endless,13287.0,USA
5484,6.5,2018.0,Sci-Fi,The Endless,13287.0,USA
5485,6.5,2018.0,Thriller,The Endless,13287.0,USA
5486,5.5,1977.0,Action,Jian hua yan yu jiang nan,880.0,Hong Kong
5487,5.5,1977.0,Drama,Jian hua yan yu jiang nan,880.0,Hong Kong
5488,7.6,1958.0,Fantasy,Night of the Demon,10087.0,USA
5489,7.6,1958.0,Horror,Night of the Demon,10087.0,USA
5490,7.6,1958.0,Mystery,Night of the Demon,10087.0,USA
5491,7.6,1958.0,Thriller,Night of the Demon,10087.0,USA
5492,5.2,1978.0,Action,High-Ballin',375.0,USA
5493,5.2,1978.0,Drama,High-Ballin',375.0,USA
5494,7.1,2007.0,Action,Live Free or Die Hard,364130.0,USA
5495,7.1,2007.0,Adventure,Live Free or Die Hard,364130.0,USA
5496,7.1,2007.0,Thriller,Live Free or Die Hard,364130.0,USA
5497,7.5,1951.0,Comedy,People Will Talk,4965.0,USA
5498,7.5,1951.0,Drama,People Will Talk,4965.0,USA
5499,7.5,1951.0,Romance,People Will Talk,4965.0,USA
5500,6.7,2017.0,D,Zama,2510.0,Argentina
5501,6.7,2017.0,r,Zama,2510.0,Argentina
5502,6.7,2017.0,a,Zama,2510.0,Argentina
5503,6.7,2017.0,m,Zama,2510.0,Argentina
5504,6.7,2017.0,a,Zama,2510.0,Argentina
5505,7.4,1972.0,Comedy,Minnie and Moskowitz,3488.0,Sweden
5506,7.4,1972.0,Drama,Minnie and Moskowitz,3488.0,Sweden
5507,7.4,1972.0,Romance,Minnie and Moskowitz,3488.0,Sweden
5508,7.3,1935.0,Horror,Mad Love,3795.0,USA
5509,7.3,1935.0,Romance,Mad Love,3795.0,USA
5510,7.3,1935.0,Sci-Fi,Mad Love,3795.0,USA
5511,6.8,1965.0,Adventure,Lord Jim,3143.0,USA
5512,6.8,1965.0,Drama,Lord Jim,3143.0,USA
5513,6.8,1965.0,Romance,Lord Jim,3143.0,USA
5514,4.1,1992.0,Comedy,Critters 4,5768.0,USA
5515,4.1,1992.0,Horror,Critters 4,5768.0,USA
5516,4.1,1992.0,Sci-Fi,Critters 4,5768.0,USA
5517,4.1,1992.0,Thriller,Critters 4,5768.0,USA
5518,3.8,1989.0,Comedy,C.H.U.D. II: Bud the Chud,2813.0,USA
5519,3.8,1989.0,Horror,C.H.U.D. II: Bud the Chud,2813.0,USA
5520,3.8,1989.0,Sci-Fi,C.H.U.D. II: Bud the Chud,2813.0,USA
5521,7.4,2013.0,Adventure,Sleepy Hollow,54523.0,2013–2017
5522,7.4,2013.0,Drama,Sleepy Hollow,54523.0,2013–2017
5523,7.4,2013.0,Fantasy,Sleepy Hollow,54523.0,2013–2017
5524,7.4,2013.0,Horror,Sleepy Hollow,54523.0,2013–2017
5525,7.4,2013.0,Mystery,Sleepy Hollow,54523.0,2013–2017
5526,7.4,2013.0,Thriller,Sleepy Hollow,54523.0,2013–2017
5527,6.7,1964.0,Horror,Nightmare,1392.0,USA
5528,6.7,1964.0,Mystery,Nightmare,1392.0,USA
5529,6.7,1964.0,Thriller,Nightmare,1392.0,USA
5530,7.4,2005.0,Drama,The Constant Gardener,122665.0,USA
5531,7.4,2005.0,Mystery,The Constant Gardener,122665.0,USA
5532,7.4,2005.0,Romance,The Constant Gardener,122665.0,USA
5533,7.4,2005.0,Thriller,The Constant Gardener,122665.0,USA
5534,7.4,1946.0,Crime,The Stranger,17015.0,USA
5535,7.4,1946.0,Drama,The Stranger,17015.0,USA
5536,7.4,1946.0,Film-Noir,The Stranger,17015.0,USA
5537,7.4,1946.0,Mystery,The Stranger,17015.0,USA
5538,7.4,1946.0,Thriller,The Stranger,17015.0,USA
5539,6.2,1982.0,Horror,Alone in the Dark,3677.0,USA
5540,6.2,1982.0,Thriller,Alone in the Dark,3677.0,USA
5541,6.7,1960.0,Drama,The Unforgiven,6301.0,USA
5542,6.7,1960.0,Romance,The Unforgiven,6301.0,USA
5543,6.7,1960.0,Western,The Unforgiven,6301.0,USA
5544,5.5,1997.0,D,The Delta,570.0,USA
5545,5.5,1997.0,r,The Delta,570.0,USA
5546,5.5,1997.0,a,The Delta,570.0,USA
5547,5.5,1997.0,m,The Delta,570.0,USA
5548,5.5,1997.0,a,The Delta,570.0,USA
5549,7.0,2018.0,Action,Venom,113061.0,USA
5550,7.0,2018.0,Sci-Fi,Venom,113061.0,USA
5551,6.1,1961.0,H,13 Ghosts,4424.0,USA
5552,6.1,1961.0,o,13 Ghosts,4424.0,USA
5553,6.1,1961.0,r,13 Ghosts,4424.0,USA
5554,6.1,1961.0,r,13 Ghosts,4424.0,USA
5555,6.1,1961.0,o,13 Ghosts,4424.0,USA
5556,6.1,1961.0,r,13 Ghosts,4424.0,USA
5557,5.4,1986.0,Action,Iron Eagle,11893.0,USA
5558,5.4,1986.0,Thriller,Iron Eagle,11893.0,USA
5559,5.4,1986.0,War,Iron Eagle,11893.0,USA
5560,6.5,2009.0,Drama,Eastwick,8373.0,2009–2010
5561,6.5,2009.0,Fantasy,Eastwick,8373.0,2009–2010
5562,8.5,1942.0,Drama,Casablanca,458394.0,USA
5563,8.5,1942.0,Romance,Casablanca,458394.0,USA
5564,8.5,1942.0,War,Casablanca,458394.0,USA
5565,7.5,1932.0,Drama,Grand Hotel,15117.0,USA
5566,7.5,1932.0,Romance,Grand Hotel,15117.0,USA
5567,6.4,1940.0,Drama,They Knew What They Wanted,317.0,USA
5568,6.4,1940.0,Romance,They Knew What They Wanted,317.0,USA
5569,7.2,1941.0,Drama,Penny Serenade,5364.0,USA
5570,7.2,1941.0,Romance,Penny Serenade,5364.0,USA
5571,6.2,2016.0,Documentary,My Friend Rockefeller,636.0,Netherlands
5572,6.2,2016.0,Biography,My Friend Rockefeller,636.0,Netherlands
5573,6.2,2016.0,Crime,My Friend Rockefeller,636.0,Netherlands
5574,6.2,2016.0,Mystery,My Friend Rockefeller,636.0,Netherlands
5575,6.2,2016.0,News,My Friend Rockefeller,636.0,Netherlands
5576,6.9,2018.0,Action,Betrayed,3213.0,USA
5577,6.9,2018.0,Crime,Betrayed,3213.0,USA
5578,6.9,2018.0,Thriller,Betrayed,3213.0,USA
5579,5.0,2013.0,A,Revelation Road: The Beginning of the End,1643.0,USA
5580,5.0,2013.0,c,Revelation Road: The Beginning of the End,1643.0,USA
5581,5.0,2013.0,t,Revelation Road: The Beginning of the End,1643.0,USA
5582,5.0,2013.0,i,Revelation Road: The Beginning of the End,1643.0,USA
5583,5.0,2013.0,o,Revelation Road: The Beginning of the End,1643.0,USA
5584,5.0,2013.0,n,Revelation Road: The Beginning of the End,1643.0,USA
5585,6.6,2003.0,Action,The Recruit,122341.0,USA
5586,6.6,2003.0,Drama,The Recruit,122341.0,USA
5587,6.6,2003.0,Mystery,The Recruit,122341.0,USA
5588,6.6,2003.0,Romance,The Recruit,122341.0,USA
5589,6.6,2003.0,Thriller,The Recruit,122341.0,USA
5590,5.7,2017.0,Crime,The Marker,225.0,UK
5591,5.7,2017.0,Thriller,The Marker,225.0,UK
5592,7.9,2015.0,Biography,Straight Outta Compton,159802.0,USA
5593,7.9,2015.0,Drama,Straight Outta Compton,159802.0,USA
5594,7.9,2015.0,History,Straight Outta Compton,159802.0,USA
5595,7.9,2015.0,Music,Straight Outta Compton,159802.0,USA
5596,6.9,2005.0,Drama,Syriana,118496.0,USA
5597,6.9,2005.0,Thriller,Syriana,118496.0,USA
5598,6.3,1984.0,C,Bachelor Party,32148.0,USA
5599,6.3,1984.0,o,Bachelor Party,32148.0,USA
5600,6.3,1984.0,m,Bachelor Party,32148.0,USA
5601,6.3,1984.0,e,Bachelor Party,32148.0,USA
5602,6.3,1984.0,d,Bachelor Party,32148.0,USA
5603,6.3,1984.0,y,Bachelor Party,32148.0,USA
5604,6.2,1993.0,Crime,Needful Things,19607.0,USA
5605,6.2,1993.0,Drama,Needful Things,19607.0,USA
5606,6.2,1993.0,Fantasy,Needful Things,19607.0,USA
5607,6.2,1993.0,Horror,Needful Things,19607.0,USA
5608,6.2,1993.0,Thriller,Needful Things,19607.0,USA
5609,7.5,1942.0,Comedy,The Major and the Minor,5268.0,Mexico
5610,7.5,1942.0,Romance,The Major and the Minor,5268.0,Mexico
5611,5.5,1980.0,S,Galactica 1980,2872.0,1980
5612,5.5,1980.0,c,Galactica 1980,2872.0,1980
5613,5.5,1980.0,i,Galactica 1980,2872.0,1980
5614,5.5,1980.0,-,Galactica 1980,2872.0,1980
5615,5.5,1980.0,F,Galactica 1980,2872.0,1980
5616,5.5,1980.0,i,Galactica 1980,2872.0,1980
5617,6.5,1988.0,Comedy,Elvira: Mistress of the Dark,10804.0,USA
5618,6.5,1988.0,Horror,Elvira: Mistress of the Dark,10804.0,USA
5619,6.5,1972.0,Horror,La tarantola dal ventre nero,2187.0,USA
5620,6.5,1972.0,Mystery,La tarantola dal ventre nero,2187.0,USA
5621,6.5,1972.0,Thriller,La tarantola dal ventre nero,2187.0,USA
5622,7.7,1992.0,Biography,Malcolm X,73304.0,USA
5623,7.7,1992.0,Drama,Malcolm X,73304.0,USA
5624,7.7,1992.0,History,Malcolm X,73304.0,USA
5625,7.7,1992.0,Romance,Malcolm X,73304.0,USA
5626,6.1,2015.0,Horror,Insidious: Chapter 3,78147.0,USA
5627,6.1,2015.0,Mystery,Insidious: Chapter 3,78147.0,USA
5628,6.1,2015.0,Thriller,Insidious: Chapter 3,78147.0,USA
5629,5.1,1962.0,H,Hands of a Stranger,483.0,USA
5630,5.1,1962.0,o,Hands of a Stranger,483.0,USA
5631,5.1,1962.0,r,Hands of a Stranger,483.0,USA
5632,5.1,1962.0,r,Hands of a Stranger,483.0,USA
5633,5.1,1962.0,o,Hands of a Stranger,483.0,USA
5634,5.1,1962.0,r,Hands of a Stranger,483.0,USA
5635,4.9,2015.0,H,Lost After Dark,1613.0,USA
5636,4.9,2015.0,o,Lost After Dark,1613.0,USA
5637,4.9,2015.0,r,Lost After Dark,1613.0,USA
5638,4.9,2015.0,r,Lost After Dark,1613.0,USA
5639,4.9,2015.0,o,Lost After Dark,1613.0,USA
5640,4.9,2015.0,r,Lost After Dark,1613.0,USA
5641,5.2,1981.0,Adventure,Cannibal ferox,7962.0,USA
5642,5.2,1981.0,Horror,Cannibal ferox,7962.0,USA
5643,7.1,2009.0,T,Absence,24.0,USA
5644,7.1,2009.0,h,Absence,24.0,USA
5645,7.1,2009.0,r,Absence,24.0,USA
5646,7.1,2009.0,i,Absence,24.0,USA
5647,7.1,2009.0,l,Absence,24.0,USA
5648,7.1,2009.0,l,Absence,24.0,USA
5649,7.1,2009.0,e,Absence,24.0,USA
5650,7.1,2009.0,r,Absence,24.0,USA
5651,6.7,1990.0,S,Swamp Thing,559.0,1990–1993
5652,6.7,1990.0,c,Swamp Thing,559.0,1990–1993
5653,6.7,1990.0,i,Swamp Thing,559.0,1990–1993
5654,6.7,1990.0,-,Swamp Thing,559.0,1990–1993
5655,6.7,1990.0,F,Swamp Thing,559.0,1990–1993
5656,6.7,1990.0,i,Swamp Thing,559.0,1990–1993
5657,5.9,2012.0,Short,Resident Evil: Underground,82.0,Italy
